ID,SOURCE,MAP_KEY_LOC,MAP_KEY_NO,COMPANY_NAME,FACILITY_ID,ADDRESS1,ADDRESS2,CITY,PROV,POSTAL_CODE,X_NAD_83,Y_NAD_83,DISTANCE_METERS,DISTANCE_MILES,DISTANCE_FEET,DIRECTION,ELEV_METERS,ELEV_METERS_DIFF,ELEV_FEET,ELEV_FEET_DIFF,ADDITIONAL_INFO1,ADDITIONAL_INFO2,NOTES,
822200848,SPILLS,,,,,I-75 (~.25 miles south of New Tampa Blvd),,TAMPA,FL,,-82.37129,28.123445,,,,,,,,,Incident No | Incident Date: 51572 | 09/18/2014,,,
822201178,SPILLS,,,,,Berth 227 inside the Port of Tampa,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 50008 | 11/20/2013,,,
822201586,SPILLS,,,,,Between E Wood Street & E. Wood Street along I-275,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 50220 | 12/23/2013,,,
822201597,SPILLS,,,,,"Tampa Bay, east part of Tampa Harbor, by shrimp docks on Causeway Blvd",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 49890 | 10/24/2013,,,
822201987,SPILLS,,,,,"R.E.K. Pier, Maritime Blvd. - Port Tampa Bay",,TAMPA,FL,,-82.444134,27.9454858,,,,,,,,,Incident No | Incident Date: 51008 | 06/17/2014,,,
822202025,SPILLS,,,,,"Intersection of Bruce B. Downs and I-75 N on-ramp, Tampa",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 51057 | 06/27/2014,,,
822596655,SPILLS,,,,,"Pier 160, Port Tampa Bay",,TAMPA,FL,,-82.4450688,27.9503967,,,,,,,,,Incident No | Incident Date: 52608 | 03/11/2015,,,
822596760,SPILLS,,,,,Port Tampa Bay,,TAMPA,FL,,-82.4450688,27.9503967,,,,,,,,,Incident No | Incident Date: 52391 | 02/16/2015,,,
822921671,SPILLS,,,,,Tampa,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 52858 | 04/28/2015,,,
822921807,SPILLS,,,,,Tampa Bay,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 53009 | 05/23/2015,,,
822921994,SPILLS,,,,,Tampa Bay,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 52793 | 04/16/2015,,,
827437903,SPILLS,,,,,"Port of Tampa, Berth 227",,TAMPA,FL,,-82.4444274,27.919986,,,,,,,,,Incident No | Incident Date: 53768 | 9/21/2015 5:22:00 PM,,,
827438312,SPILLS,,,,,Port of Tampa (CSX Newport Berth),,TAMPA,FL,,-82.4167809,27.9144241,,,,,,,,,Incident No | Incident Date: 53853 | 9/28/2015 9:21:00 AM,,,
833894252,SPILLS,,,,,Tampa Cruise Terminal 3,,TAMPA,FL,,-82.444134,27.9454858,,,,,,,,,Incident No | Incident Date: 54513 | 1/14/2016 2:26:00 PM,,,
833894516,SPILLS,,,,,Port of Tampa Berth 227,,TAMPA,FL,,-82.4444274,27.919986,,,,,,,,,Incident No | Incident Date: 54307 | 12/18/2015 4:42:00 PM,,,
833894608,SPILLS,,,,,"northbound Veterans Expressway, about 1000 yards S of Waters Ave",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 54812 | 3/8/2016 12:26:00 PM,,,
848666890,SPILLS,,,,,Port Tampa Bay Berth 223,,TAMPA,FL,,-82.4326972,27.9250656,,,,,,,,,Incident No | Incident Date: 55505 | 5/30/2016 9:50:00 AM,,,
861348860,SPILLS,,,,,Port of Tampa; exact location not given,,TAMPA,FL,,-82.4454952,27.9434487,,,,,,,,,Incident No | Incident Date: 57933 | 5/15/2017 8:00:00 AM,,,
861349052,SPILLS,,,,,"Tampa Bay, west of Apollo Beach",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 58070 | 5/31/2017 9:30:00 PM,,,
862672186,SPILLS,,,,,Berth 247 & 248 at the Port of Tampa,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 58509 | 7/21/2017 9:30:00 AM,,,
862672556,SPILLS,,,,,"Tampa Bay, dock 227, Port of Tampa",,TAMPA,FL,,-82.4162578,27.9055225,,,,,,,,,Incident No | Incident Date: 58497 | 7/19/2017 7:10:00 PM,,,
867244240,SPILLS,,,,,"Berth 220, Port of Tampa",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 60618 | 5/4/2018 9:23:00 AM,,,
867581161,SPILLS,,,,,Port Tampa Bay - Port Sutton Channel,,TAMPA,FL,,-82.444134,27.9454858,,,,,,,,,Incident No | Incident Date: 60782 | 5/26/2018 10:15:00 AM,,,
867581343,SPILLS,,,,,Port Tampa Bay Berth 208,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 61325 | 8/8/2018 3:16:00 AM,,,
867581396,SPILLS,,,,,"PORT OF TAMPA, BERTH 3",,TAMPA,FL,,-82.444134,27.9454858,,,,,,,,,Incident No | Incident Date: 61054 | 7/3/2018 10:15:00 AM,,,
872537592,SPILLS,,,,,"Berth 219, Port of Tampa",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 61611 | 9/22/2018 5:10:00 PM,,,
874961739,SPILLS,,,,,In Tampa Bay,,--,FL,,,,,,,,,,,,Incident No | Incident Date: 62160 | 12/31/2018 6:25:00 AM,,,
874961804,SPILLS,,,,,Port Tampa Bay - at dead end of Maritime Blvd. Berth 214,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 62117 | 12/20/2018 8:00:00 AM,,,
874962079,SPILLS,,,,,I-275 & Ashley Road,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 62305 | 1/25/2019 3:18:00 PM,,,
875488403,SPILLS,,,,,Port Tampa Bay,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 62620 | 3/11/2019 10:00:00 AM,,,
877358890,SPILLS,,,,,Tampa Bay under Beneficial Dr bridge,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 63276 | 6/17/2019 11:58:00 AM,,,
877359318,SPILLS,,,,,"Port of Tampa, Berth 206",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 63240 | 5/30/2019 10:00:00 AM,,,
879437074,SPILLS,,,,,Port Tampa Bay Berth 206,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 64439 | 10/22/2019,,,
885616769,SPILLS,,,,,Port of Tampa @ TECO Big Bend facility,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 66071 | 7/16/2020 11:20:00 AM,,,
891508620,SPILLS,,,,,Tampa Bay,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 66557 | 11/11/2020 10:01:00 AM,,,
927234689,SPILLS,,,--,,Tampa,,2902 Guy N Verger,FL,,,,,,,,,,,,Incident No | Incident Date: 72907 | 6/24/2025 12:00:00 AM,,,
927234819,SPILLS,,,--,,Port of Tampa,,Tampa,FL,,,,,,,,,,,,Incident No | Incident Date: 72726 | 5/12/2025 12:00:00 AM,,,
813606831,SPILLS,,,,,Massaro Boulevard Near Tampa East Industrial Park,,TAMPA,FL,,-82.357322,27.9577907,,,,,,,,,Incident No | Incident Date: 20843 | 03/06/2002,,,
813606856,SPILLS,,,,,Tampa Bay,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 33672 | 11/08/2001,,,
813607071,SPILLS,,,,,"Fish Creek, Tampa Side of Courtney Campbell",,TAMPA,FL,,-82.5656562,27.9682355,,,,,,,,,Incident No | Incident Date: 12002 | 03/20/2001,,,
813607081,SPILLS,,,,,W Waters Ave,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 11931 | 02/24/2001,,,
813607330,SPILLS,,,,,Tampa Bulk Terminal Berth 312/port of Tampa,,TAMPA,FL,,-82.4454952,27.9434487,,,,,,,,,Incident No | Incident Date: 48372 | 01/24/2013,,,
813607351,SPILLS,,,,,"Ybor Channel, Port of Tampa Berth #256",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 44775 | 02/10/2011,,,
813607453,SPILLS,,,,,"Berth 223, Port of Tampa",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 43921 | 07/18/2010,,,
813608596,SPILLS,,,,,Tampa International Airport,,TAMPA,FL,,-82.5370781,27.9834776,,,,,,,,,Incident No | Incident Date: 23220 | 09/19/2003,,,
813608632,SPILLS,,,,,In vicinity of the Eastern Terminal / Causeway Blvd. / Port of Tampa,,TAMPA,FL,,-82.444134,27.9454858,,,,,,,,,Incident No | Incident Date: 41122 | 03/12/2009,,,
813609266,SPILLS,,,,,"Gulf of Mexico, 30 miles west of Tampa",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 43192 | 03/29/2010,,,
813609536,SPILLS,,,,,"Port of Tampa, Cruise Terminal #2",,TAMPA,FL,,-82.4454952,27.9434487,,,,,,,,,Incident No | Incident Date: 34870 | 11/06/2003,,,
813609582,SPILLS,,,,,Hillsborough River at the Florida Ave. and Hillsborough Ave. Bridges,,TAMPA,FL,,-82.3120571,28.0984515,,,,,,,,,Incident No | Incident Date: 43315 | 04/10/2010,,,
813609686,SPILLS,,,,,South of Tampa Bay Boulevard/Westshore,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 21233 | 03/14/2002,,,
813609875,SPILLS,,,,,"Berth 226, Port of Tampa",,TAMPA,FL,,-82.4326972,27.9250656,,,,,,,,,Incident No | Incident Date: 40310 | 09/28/2008,,,
813610005,SPILLS,,,,,"Port of Tampa Pier 263, 1919 Penny Street",,TAMPA,FL,,-82.4450688,27.9503967,,,,,,,,,Incident No | Incident Date: 41139 | 03/13/2009,,,
813610090,SPILLS,,,,,"Port of Tampa, Berth 32",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 38906 | 02/08/2008,,,
813610128,SPILLS,,,,,Port of Tampa in vicinity of Berths 150 and 302,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 41185 | 03/26/2009,,,
813610151,SPILLS,,,,,"West Tyson Avenue, Tampa, FL (Hula Bay Marina)",,TAMPA,FL,,-82.533969,27.8861313,,,,,,,,,Incident No | Incident Date: 49000 | 06/02/2013,,,
813611155,SPILLS,,,,,"Port of Tampa, Berth 220",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 39619 | 06/11/2008,,,
813611196,SPILLS,,,,,"Port of Tampa, East Bay Pier# 209",,TAMPA,FL,,-82.444134,27.9454858,,,,,,,,,Incident No | Incident Date: 40733 | 12/19/2008,,,
813611317,SPILLS,,,,,Port of Tampa,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 48776 | 04/10/2013,,,
813611557,SPILLS,,,,,"Port of Tampa, Dock 2",,TAMPA,FL,,-82.4454952,27.9434487,,,,,,,,,Incident No | Incident Date: 33797 | 11/25/2001,,,
813611702,SPILLS,,,,,"Tampa Shrimp Docks, Causeway Blvd",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 45157 | 04/27/2011,,,
813611703,SPILLS,,,,,"Port of Tampa, Pier 226",,TAMPA,FL,,-82.444134,27.9454858,,,,,,,,,Incident No | Incident Date: 45786 | 08/21/2011,,,
813611830,SPILLS,,,,,Port of Tampa,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 49336 | 07/25/2013,,,
813612442,SPILLS,,,,,"Port of Tampa, Berth 256",,TAMPA,FL,,-82.5082684,27.9584246,,,,,,,,,Incident No | Incident Date: 42013 | 08/06/2009,,,
813612478,SPILLS,,,,,"Tampa Bay, near Picnic Island/Old Port Tampa",,TAMPA,FL,,-82.550566,27.85548,,,,,,,,,Incident No | Incident Date: 44128 | 08/30/2010,,,
813612677,SPILLS,,,,,S Maydell Drive (Tampa By-Pass canal),,TAMPA,FL,,-82.4125937,27.9419666,,,,,,,,,Incident No | Incident Date: 48753 | 04/08/2013,,,
813613068,SPILLS,,,,,Tampa General Hospital,,TAMPA,FL,,-82.4576831,27.9369859,,,,,,,,,Incident No | Incident Date: 22176 | 11/23/2002,,,
813613402,SPILLS,,,,,Tampa Bay near MacDill AFB,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 41725 | 06/20/2009,,,
813613807,SPILLS,,,,,I-275 NB between Armenia Ave. and Ashley Street,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 46528 | 01/26/2012,,,
813614244,SPILLS,,,,,"Port of Tampa, berth 226",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 35681 | 07/24/2005,,,
813614592,SPILLS,,,,,Tampa International Airport,,TAMPA,FL,,-82.5370781,27.9834776,,,,,,,,,Incident No | Incident Date: 22615 | 02/05/2003,,,
813614730,SPILLS,,,,,"Tampa International Airport, Taxiway C",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 22850 | 04/15/2003,,,
813614831,SPILLS,,,,,"Port of Tampa, Berth 223, Richard E. Knight Pier",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 31783 | 02/24/2000,,,
813614965,SPILLS,,,,,Waters Avenue @ Florida Marine Boulevard,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 23272 | 06/20/2003,,,
813615549,SPILLS,,,,,"GATX Terminal, Port of Tampa",,TAMPA,FL,,-82.444134,27.9454858,,,,,,,,,Incident No | Incident Date: 32285 | 07/08/2000,,,
813615602,SPILLS,,,,,"Mullet Key Channel, Tampa Bay",,TAMPA,FL,,-82.6953774,27.6097556,,,,,,,,,Incident No | Incident Date: 35145 | 03/14/2004,,,
813615780,SPILLS,,,,,Tampa Bay Boulevard @ TRASK,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 9212 | 03/31/2000,,,
813615908,SPILLS,,,,,Rivergardens Apartments E. Tampa Bay Boulevard,,TAMPA,FL,,-82.4821658,27.9752185,,,,,,,,,Incident No | Incident Date: 9207 | 03/20/2000,,,
813616150,SPILLS,,,,,Tampa Bay International Shipyard,,TAMPA,FL,,-82.44117,27.9544145,,,,,,,,,Incident No | Incident Date: 35752 | 10/17/2005,,,
813616739,SPILLS,,,,,Van Waters & Rogers,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 9105 | 02/15/2000,,,
813616934,SPILLS,,,,,"Port of Tampa, Berth 211",,TAMPA,FL,,-82.4326972,27.9250656,,,,,,,,,Incident No | Incident Date: 34145 | 07/18/2002,,,
813617004,SPILLS,,,,,"CUT ""D"" CHANNEL, TAMPA BAY",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 4081 | 03/07/2006,,,
813617171,SPILLS,,,,,"Benjamin Road, between Hillsborough Ave / Waters Ave.",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 47510 | 08/03/2012,,,
813617178,SPILLS,,,,,"Tampa Port Authority, Berth 219",,Tampa,FL,,-82.437696,27.910935,,,,,,,,,Incident No | Incident Date: 47130 | 05/25/2012,,,
813617282,SPILLS,,,,,"Garrison Channel, Tampa Convention Center boat slip #26",,TAMPA,FL,,-82.4568277,27.9416508,,,,,,,,,Incident No | Incident Date: 40767 | 12/30/2008,,,
813617374,SPILLS,,,,,"Port of Tampa, Berth 267",,TAMPA,FL,,-82.4326972,27.9250656,,,,,,,,,Incident No | Incident Date: 34434 | 11/30/2002,,,
813618202,SPILLS,,,,,University of South Florida at Holly Ave & Palm Av,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 9202 | 03/28/2000,,,
813618786,SPILLS,,,,,"Old Honeywell Building on Waters, E. of Dale Marby",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 12080 | 04/20/2001,,,
813618798,SPILLS,,,,,Tampa General Hospital,,TAMPA,FL,,-82.4576831,27.9369859,,,,,,,,,Incident No | Incident Date: 12039 | 04/06/2001,,,
813618856,SPILLS,,,,,Maritime Blvd. inside the Port of Tampa,,TAMPA,FL,,-82.4375244,27.9346024,,,,,,,,,Incident No | Incident Date: 43228 | 03/31/2010,,,
813618942,SPILLS,,,,,"Port of Tampa, Berth 226",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 24497 | 08/21/2004,,,
813618978,SPILLS,,,,,"BERTH 205, PORT OF TAMPA",,TAMPA,FL,,-82.4326972,27.9250656,,,,,,,,,Incident No | Incident Date: 4158 | 03/17/2006,,,
813619439,SPILLS,,,,,5 locations within the Port of Tampa,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 47069 | 05/15/2012,,,
813619622,SPILLS,,,,,"Port of Tampa, Berth 227, R.E.K. Pier",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 34146 | 07/17/2002,,,
813619905,SPILLS,,,,,Tampa International Airport,,TAMPA,FL,,-82.5370781,27.9834776,,,,,,,,,Incident No | Incident Date: 9434 | 07/06/2000,,,
813620052,SPILLS,,,,,Hillsborough River @ downtown Tampa,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 22185 | 02/16/2003,,,
813620135,SPILLS,,,,,Maritime Blvd (Berth 226 in Port of Tampa),,TAMPA,FL,,-82.4326972,27.9250656,,,,,,,,,Incident No | Incident Date: 40605 | 11/24/2008,,,
813620155,SPILLS,,,,,"CF Terminal, Port of Tampa",,TAMPA,FL,,-82.4454952,27.9434487,,,,,,,,,Incident No | Incident Date: 45522 | 07/08/2011,,,
813620629,SPILLS,,,,,"Tampa Bay ""J"" Cut",,TAMPA,FL,,-82.459809,28.044524,,,,,,,,,Incident No | Incident Date: 33678 | 10/15/2001,,,
813620987,SPILLS,,,,,Garrison Channel near Tampa Convention Center,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 44614 | 12/18/2010,,,
813621423,SPILLS,,,,,"Tampa Bay Ship Building and Repair, Pier D",,TAMPA,FL,,-82.44117,27.9544145,,,,,,,,,Incident No | Incident Date: 33382 | 02/08/2001,,,
813621442,SPILLS,,,,,Tampa International Airport,,TAMPA,FL,,-82.5370781,27.9834776,,,,,,,,,Incident No | Incident Date: 12206 | 06/09/2001,,,
813615000,SPILLS,,,,,"Port of Tampa, Berth 208",,TAMPA,FL,,-82.4326972,27.9250656,,,,,,,,,Incident No | Incident Date: 35820 | 10/07/2005,,,
813591885,SPILLS,,,,,"Tampa Bay at Port of Tampa, Berths 204 to 210",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 31848 | 03/13/2000,,,
813592122,SPILLS,,,,,"Port of Tampa, Berth 226",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 35075 | 03/22/2004,,,
813592227,SPILLS,,,,,Tampa International Airport,,TAMPA,FL,,-82.5370781,27.9834776,,,,,,,,,Incident No | Incident Date: 22467 | 03/31/2003,,,
813592527,SPILLS,,,,,"Sparkman's Channel, Port of Tampa",,TAMPA,FL,,-82.4459276,27.9336333,,,,,,,,,Incident No | Incident Date: 34778 | 07/29/2003,,,
813592997,SPILLS,,,,,200 Miles SW off shore from Tampa,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 48778 | 04/14/2013,,,
813593028,SPILLS,,,,,"Port of Tampa, Berth 212",,TAMPA,FL,,-82.4326972,27.9250656,,,,,,,,,Incident No | Incident Date: 33303 | 03/15/2001,,,
813593305,SPILLS,,,,,"Port of Tampa, Berth 226",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 33019 | 02/25/2001,,,
813593729,SPILLS,,,,,Main Tampa Bay Channel near Egmont Key,,TAMPA,FL,,-82.7290561,27.6157747,,,,,,,,,Incident No | Incident Date: 33751 | 09/17/2001,,,
813593958,SPILLS,,,,,"Port of Tampa Berth 269, Terminal 3",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 43316 | 04/11/2010,,,
813594166,SPILLS,,,,,"Tampa Shipyard, berth 4",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 34507 | 03/04/2003,,,
813594192,SPILLS,,,,,"Berth 208, Tampa Port",,TAMPA,FL,,-82.4326972,27.9250656,,,,,,,,,Incident No | Incident Date: 35789 | 08/18/2005,,,
813594278,SPILLS,,,,,"Tampa Bay, in water behind Rusty Pelican restauran",,TAMPA,FL,,-82.569753,27.962166,,,,,,,,,Incident No | Incident Date: 9665 | 10/07/2000,,,
813594399,SPILLS,,,,,"Berth 200, Port of Tampa",,TAMPA,FL,,-82.4326972,27.9250656,,,,,,,,,Incident No | Incident Date: 47444 | 07/24/2012,,,
813594551,SPILLS,,,,,"Berth 223, Port of Tampa",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 48642 | 03/29/2013,,,
813594963,SPILLS,,,,,Tampa Bay near Port Sutton,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 39165 | 03/08/2008,,,
813595071,SPILLS,,,,,"Berth 220, Port of Tampa",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 38751 | 01/11/2008,,,
813595305,SPILLS,,,,,"Port of Tampa, 1 Barge Place",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 34542 | 01/26/2003,,,
813595471,SPILLS,,,,,"Berth 223, port of Tampa",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 35800 | 12/08/2005,,,
813595754,SPILLS,,,,,Port of Tampa (Berth 208),,TAMPA,FL,,-82.4326972,27.9250656,,,,,,,,,Incident No | Incident Date: 35906 | 12/15/2005,,,
813596182,SPILLS,,,,,"Port of Tampa, Berth 202",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 42469 | 10/24/2009,,,
813597498,SPILLS,,,,,Tampa Area,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 47251 | 06/21/2012,,,
813597625,SPILLS,,,,,"Port of Tampa, East Bay Channel",,tampa,FL,,-82.444134,27.9454858,,,,,,,,,Incident No | Incident Date: 37156 | 04/19/2007,,,
813598064,SPILLS,,,,,"Tampa Bay, South of Gandy Bridge",,TAMPA,FL,,-82.5864862,27.9280775,,,,,,,,,Incident No | Incident Date: 37192 | 04/28/2007,,,
813598149,SPILLS,,,,,"BERTH 208, PORT OF TAMPA",,TAMPA,FL,,-82.4326972,27.9250656,,,,,,,,,Incident No | Incident Date: 6306 | 06/11/2006,,,
813598291,SPILLS,,,,,Tampa Electric Big Ben Plant,,TAMPA,FL,,-82.4038479,27.7943441,,,,,,,,,Incident No | Incident Date: 9302 | 05/13/2000,,,
813598576,SPILLS,,,,,"Port of Tampa, Garrison Pier",,TAMPA,FL,,-82.444134,27.9454858,,,,,,,,,Incident No | Incident Date: 35056 | 02/21/2004,,,
813599075,SPILLS,,,,,"Tampa Bay, main ship channel / Port of Manatee channel",,TAMPA,FL,,-82.5614858,27.6336443,,,,,,,,,Incident No | Incident Date: 40982 | 02/12/2009,,,
813599195,SPILLS,,,,,"Berth 227, Port of Tampa",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 49330 | 07/23/2013,,,
813599216,SPILLS,,,,,Tampa Port Authority,,TAMPA,FL,,-82.4375825,27.9345562,,,,,,,,,Incident No | Incident Date: 32809 | 05/31/2000,,,
813599469,SPILLS,,,,,"Tampa Bay, on N side of Howard Franklin Bridge",,TAMPA,FL,,-82.5436722,27.763383,,,,,,,,,Incident No | Incident Date: 5302 | 01/18/2006,,,
813599765,SPILLS,,,,,Port of Tampa (Berth 226),,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 47443 | 07/24/2012,,,
813600084,SPILLS,,,,,"Port of Tampa, Berth 224",,TAMPA,FL,,-82.4326972,27.9250656,,,,,,,,,Incident No | Incident Date: 35073 | 03/16/2004,,,
813600274,SPILLS,,,,,"Port of Tampa, Berth 219",,TAMPA,FL,,-82.437696,27.910935,,,,,,,,,Incident No | Incident Date: 34477 | 01/28/2003,,,
813600591,SPILLS,,,,,Port of Tampa Berth 208,,TAMPA,FL,,-82.4326972,27.9250656,,,,,,,,,Incident No | Incident Date: 44688 | 01/21/2011,,,
813600603,SPILLS,,,,,Port of Tampa (KMI Dock @ Berth 226),,TAMPA,FL,,-82.4162578,27.9055225,,,,,,,,,Incident No | Incident Date: 44293 | 09/25/2010,,,
813600910,SPILLS,,,,,Waters Avenue near Memorial Highway,,TAMPA,FL,,-82.5882374,28.0281188,,,,,,,,,Incident No | Incident Date: 23523 | 07/16/2003,,,
813601605,SPILLS,,,,,"BERTH 208, PORT OF TAMPA",,TAMPA,FL,,-82.4326972,27.9250656,,,,,,,,,Incident No | Incident Date: 36841 | 03/01/2007,,,
813602061,SPILLS,,,,,"Tampa Bay, 0.5 mile N of Courtney Campbell Cswy.",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 49560 | 08/28/2013,,,
813602128,SPILLS,,,,,Tampa Ship Repair at Sparkman Channel,,TAMPA,FL,,-82.444209,27.926363,,,,,,,,,Incident No | Incident Date: 33002 | 02/21/2001,,,
813602334,SPILLS,,,,,"Port of Tampa, Berth 227",,TAMPA,FL,,-82.4444274,27.919986,,,,,,,,,Incident No | Incident Date: 34790 | 08/01/2003,,,
813602365,SPILLS,,,,,"Port of Tampa, Florida Rock Terminal",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 35055 | 02/21/2004,,,
813602425,SPILLS,,,,,Port of Tampa near the dry docks,,TAMPA,FL,,-82.44117,27.9544145,,,,,,,,,Incident No | Incident Date: 44755 | 02/07/2011,,,
813602544,SPILLS,,,,,Port of Tampa Berth 219,,TAMPA,FL,,-82.437696,27.910935,,,,,,,,,Incident No | Incident Date: 45365 | 06/08/2011,,,
813602821,SPILLS,,,,,"Port of Tampa, Berth 226",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 32048 | 08/25/2000,,,
813602993,SPILLS,,,,,TAMPA BYPASS CANAL UNDER CROSSTOWN EXPRESSWAY,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 6309 | 06/16/2006,,,
813603141,SPILLS,,,,,Tampa International Airport,,TAMPA,FL,,-82.5370781,27.9834776,,,,,,,,,Incident No | Incident Date: 12237 | 06/22/2001,,,
813603170,SPILLS,,,,,"Port of Tampa, Berth 226",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 35248 | 07/08/2004,,,
813603454,SPILLS,,,,,West side of Upper Tampa Bay Trail,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 9588 | 09/10/2000,,,
813603486,SPILLS,,,,,Tampa Shrimp Docks,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 33395 | 05/24/2001,,,
813603539,SPILLS,,,,,Tampa PD Bomb Squad,,TAMPA,FL,,-82.4579673,27.9483169,,,,,,,,,Incident No | Incident Date: 25538 | 04/12/2005,,,
813604374,SPILLS,,,,,Tampa Entrance/Egmont Key,,Tampa,FL,,,,,,,,,,,,Incident No | Incident Date: 47197 | 06/08/2012,,,
813604381,SPILLS,,,,,Riverview Terminal in Tampa,,TAMPA,FL,,-82.4318701,27.9266715,,,,,,,,,Incident No | Incident Date: 48098 | 12/07/2012,,,
813604401,SPILLS,,,,,"Port of Tampa, Berth 208",,TAMPA,FL,,-82.4326972,27.9250656,,,,,,,,,Incident No | Incident Date: 34372 | 12/07/2002,,,
813604402,SPILLS,,,,,"Port of Tampa, Berth 200",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 34505 | 03/04/2003,,,
813604490,SPILLS,,,,,"Port of Tampa, Garrison Pier",,TAMPA,FL,,-82.444134,27.9454858,,,,,,,,,Incident No | Incident Date: 35024 | 03/11/2004,,,
813604611,SPILLS,,,,,"Port of Tampa, Hooks Point Berth #223",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 32951 | 12/18/2000,,,
813604646,SPILLS,,,,,"Hillsborough River, Tampa Bay and Howard",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 25207 | 02/22/2005,,,
